country,brand,cars_sold,country_total,share
Croatia,Honda,205,59607,0.0034391933833274615
Croatia,Hyundai,2601,59607,0.043635814585535254
Croatia,Kia,1938,59607,0.032512959887261564
Croatia,Land Rover,110,59607,0.0018454208398342477
Croatia,MINI,254,59607,0.004261244484708172
Croatia,Mazda,1637,59607,0.027463217407351484
Croatia,Mercedes-Benz,1808,59607,0.03033200798563927
Croatia,Mitsubishi,323,59607,0.005418826647876927
Croatia,Nissan,1256,59607,0.021071350680289227
Croatia,Opel,6038,59607,0.1012968275538108
Croatia,Peugeot,3004,59607,0.05039676548056436
Croatia,Renault,5135,59607,0.08614760011408056
Croatia,SEAT,1298,59607,0.02177596591004412
Croatia,Skoda,4736,59607,0.07945375543140906
Croatia,Suzuki,3097,59607,0.05195698491787877
Croatia,Toyota,2338,59607,0.03922358112302246
Croatia,VW,8367,59607,0.14036941969902864
Croatia,Volvo Cars,389,59607,0.006526079151777476
Croatia,smart,275,59607,0.004613552099585619
Czech Republic,Alfa Romeo,169,280362,0.0006027921044934763
Czech Republic,Audi,2450,280362,0.00873870210656223
Czech Republic,BMW,5695,280362,0.020313023876274247
Czech Republic,Citroen,8775,280362,0.031298820810238194
Czech Republic,Dacia,16067,280362,0.05730805173311647
Czech Republic,Fiat,4670,280362,0.016657036260263516
Czech Republic,Ford,14769,280362,0.05267832302523166
Czech Republic,Honda,2003,280362,0.007144334824262917
Czech Republic,Hyundai,20593,280362,0.07345146631854531
Czech Republic,Iveco,1099,280362,0.003919932087800772
Czech Republic,Jaguar,276,280362,0.0009844415434331329
Czech Republic,Jeep,966,280362,0.003445545402015965
Czech Republic,Kia,10422,280362,0.037173368716159824
Czech Republic,Land Rover,828,280362,0.002953324630299399
Czech Republic,Lexus,394,280362,0.0014053259714226606
Czech Republic,MINI,793,280362,0.0028284860287770813
Czech Republic,Mazda,3317,280362,0.011831132607129355
Czech Republic,Mercedes-Benz,8194,280362,0.02922650002496772
Czech Republic,Mitsubishi,2522,280362,0.008995512943979569
Czech Republic,Nissan,5647,280362,0.02014181665132935
Czech Republic,Opel,6536,280362,0.02331271712999622
Czech Republic,Other,3064,280362,0.010928727858982315
Czech Republic,Peugeot,13546,280362,0.048316105606323254
Czech Republic,Porsche,316,280362,0.0011271142308872102
Czech Republic,Renault,12384,280362,0.04417146403578231
Czech Republic,SEAT,6053,280362,0.021589944428988237
Czech Republic,Skoda,83608,280362,0.2982144513165122
Czech Republic,Subaru,1370,280362,0.004886539545302145
Czech Republic,Suzuki,4483,280362,0.015990041446415706
Czech Republic,Toyota,10280,280362,0.03666688067569785
Czech Republic,VW,26919,280362,0.09601515183940762
Czech Republic,Volvo Cars,2154,280362,0.007682924219402059
Denmark,Alfa Romeo,383,256552,0.001492874738844367
Denmark,Audi,8122,256552,0.0316582992921513
Denmark,BMW,7616,256552,0.029685989584957436
Denmark,Citroen,15519,256552,0.06049066076273036
Denmark,DAF,316,256552,0.001231719105678381
Denmark,DS,543,256552,0.0021165299822258257
Denmark,Dacia,3159,256552,0.012313293211512677
Denmark,Fiat,4260,256552,0.01660482085503134
Denmark,Ford,20930,256552,0.08158190152483707
Denmark,Honda,1627,256552,0.006341794256135208
Denmark,Hyundai,8083,256552,0.03150628332657707
Denmark,Iveco,1180,256552,0.004599457419938258
Denmark,Jaguar,505,256552,0.001968411861922729
Denmark,Jeep,111,256552,0.000432660825095887
Denmark,Kia,7884,256552,0.03073061211762138
Denmark,Land Rover,152,256552,0.0005924724812123858
Denmark,MAN,1187,256552,0.004626742336836197
Denmark,MINI,948,256552,0.003695157317035143
Denmark,Mazda,4789,256552,0.018666781003461287
Denmark,Mercedes-Benz,16530,256552,0.06443138233184695
Denmark,Mitsubishi,1046,256552,0.004077146153606287
Denmark,Nissan,11071,256552,0.04315304499672581
Denmark,Opel,12174,256552,0.04745236833078674
Denmark,Peugeot,23752,256552,0.09258162087997755
Denmark,Porsche,120,256552,0.00046774143253609405
Denmark,Renault,16460,256552,0.06415853316286757
Denmark,SEAT,4262,256552,0.016612616545573607
Denmark,Scania,1360,256552,0.005301069568742399
Denmark,Skoda,12952,256552,0.05048489195172908
Denmark,Subaru,389,256552,0.0015162618104711716
Denmark,Suzuki,9379,256552,0.03655789079796688
Denmark,Toyota,18023,256552,0.07025086532165019
Denmark,VW,36914,256552,0.1438850603386448
Denmark,Volvo Cars,4806,256552,0.01873304437307057
Egypt,BAIC Motor,1590,193203,0.008229685874442944
Egypt,BYD Auto,6913,193203,0.0357810178930969
Egypt,Brilliance,223,193203,0.0011542263836482871
Egypt,Chery,4649,193203,0.024062773352380655
Egypt,Chevrolet,39546,193203,0.20468626263567335
Egypt,DFSK,125,193203,0.0006469878832109233
Egypt,Dongfeng Motor,171,193203,0.000885079424232543
Egypt,Emgrand,905,193203,0.004684192274447084
Egypt,Fiat,3723,193203,0.019269887113554138
Egypt,Ford,3303,193203,0.017096007825965435
Egypt,Honda,330,193203,0.0017080480116768372
Egypt,Hyundai,30791,193203,0.15937123129558028
Egypt,Jeep,1904,193203,0.009854919437068782
Egypt,Jinbei,287,193203,0.0014854841798522798
Egypt,Karry,193,193203,0.0009989492916776654
Egypt,Kia,9398,193203,0.04864313701133005
Egypt,King Long,3150,193203,0.016304094656915267
Egypt,LADA,2014,193203,0.010424268774294395
Egypt,Land Rover,110,193203,0.0005693493372256125
Egypt,Mazda,800,193203,0.0041407224525499085
Egypt,Mercedes-Benz,1403,193203,0.007261792001159402
Egypt,Mitsubishi,4894,193203,0.025330869603474065
Egypt,Mitsubishi Fuso,1278,193203,0.006614804117948479
Egypt,Nissan,26298,193203,0.13611589882144687
Egypt,Opel,5631,193203,0.02914551016288567
Egypt,Peugeot,3107,193203,0.016081530825090708
Egypt,Renault,18503,193203,0.0957697344244137
Egypt,Subaru,1808,193203,0.009358032742762793
Egypt,Suzuki,4785,193203,0.02476669616931414
Egypt,Toyota,13081,193203,0.06770598800225669
Egypt,Victory Liner,395,193203,0.0020444817109465173
Egypt,Zotye,1895,193203,0.009808336309477595
Estonia,Audi,424,25983,0.016318362005926953
Estonia,BMW,391,25983,0.01504830081206943
Estonia,Citroen,1045,25983,0.04021860447215487
Estonia,Dacia,1002,25983,0.038563676249855676
Estonia,Ford,455,25983,0.01751144979409614
Estonia,Honda,1225,25983,0.04714621098410499
Estonia,Hyundai,956,25983,0.036793287919023976
Estonia,Jeep,140,25983,0.005388138398183428
Estonia,Kia,1743,25983,0.06708232305738368
Estonia,Land Rover,108,25983,0.004156563907170073
Estonia,Lexus,160,25983,0.006157872455066774
Estonia,Mazda,528,25983,0.020320979101720357
Estonia,Mercedes-Benz,436,25983,0.01678020244005696
Estonia,Mitsubishi,164,25983,0.0063118192664434435
Estonia,Nissan,794,25983,0.030558442058268867
Estonia,Opel,1033,25983,0.03975676403802486
Estonia,Peugeot,1269,25983,0.048839625909248355
Estonia,Porsche,128,25983,0.004926297964053419
Estonia,Renault,2763,25983,0.10633875995843436
Estonia,SEAT,460,25983,0.017703883308316976
Estonia,Skoda,3150,25983,0.12123311395912713
Estonia,Subaru,917,25983,0.03529230650810145
Estonia,Suzuki,275,25983,0.010583843282146019
Estonia,Toyota,4107,25983,0.15806488858099527
Estonia,VW,1891,25983,0.07277835507832044
Estonia,Volvo Cars,419,25983,0.016125928491706115
Finland,Audi,4917,138972,0.035381227873240655
Finland,BMW,4632,138972,0.03333045505569467
Finland,Citroen,2246,138972,0.01616152894108166
Finland,Dacia,1937,138972,0.013938059465216014
Finland,Fiat,453,138972,0.003259649425783611
Finland,Ford,12646,138972,0.09099674754626831
Finland,Honda,1749,138972,0.012585268975045333
Finland,Hyundai,4032,138972,0.029013038597703135
Finland,Iveco,200,138972,0.0014391388193305127
Finland,Jaguar,226,138972,0.0016262268658434793
Finland,Kia,6272,138972,0.045131393374204874
Finland,Land Rover,251,138972,0.0018061192182597934
Finland,Lexus,329,138972,0.0023673833577986933
Finland,MAN,131,138972,0.0009426359266614858
Finland,MINI,329,138972,0.0023673833577986933
Finland,Mazda,1770,138972,0.012736378551075036
Finland,Mercedes-Benz,9114,138972,0.06558155599689146
Finland,Mitsubishi,1075,138972,0.007735371153901506
Finland,Nissan,7900,138972,0.05684598336355525
Finland,Opel,7171,138972,0.05160032236709553
Finland,Other,2198,138972,0.015816135624442333
Finland,Peugeot,3376,138972,0.024292663270299053
Finland,Porsche,316,138972,0.00227383933454221
Finland,Renault,4197,138972,0.030200328123650807
Finland,SEAT,2629,138972,0.01891747978009959
Finland,Scania,1007,138972,0.007246063955329131
Finland,Sisu,122,138972,0.0008778746797916127
Finland,Skoda,11764,138972,0.08465014535302075
Finland,Subaru,1235,138972,0.008886682209365915
Finland,Suzuki,1381,138972,0.00993725354747719
Finland,Tesla,172,138972,0.0012376593846242408
Finland,Toyota,16943,138972,0.12191664507958437
Finland,VW,17257,138972,0.12417609302593328
Finland,Volvo Cars,8995,138972,0.0647252683993898
France,Alfa Romeo,8331,2656615,0.003135945554775532
France,Alpine,1156,2656615,0.0004351402066163144
France,Audi,51575,2656615,0.0194138029033187
France,BMW,57437,2656615,0.021620370283236375
France,Bollore,104,2656615,3.9147561840914094e-05
France,Citroen,286201,2656615,0.10773145525414861
France,DAF,6829,2656615,0.002570564421265407
France,DS,23999,2656615,0.009033676313654782
France,Dacia,141352,2656615,0.053207559243623935
France,Ferrari,273,2656615,0.0001027623498323995
France,Fiat,115588,2656615,0.04350950363526518
France,Ford,113725,2656615,0.04280823529190342
France,Heuliez,266,2656615,0.0001001274177854149
France,Honda,8310,2656615,0.0031280407586345782
France,Hyundai,35541,2656615,0.013378302840268537
France,Infiniti,945,2656615,0.00035571582634292133
France,Isuzu,1898,2656615,0.0007144430035966822
France,Iveco,23220,2656615,0.008740446018711781
France,Jaguar,4580,2656615,0.00172399839645564
France,Jeep,14461,2656615,0.005443393190206334
France,Kia,42337,2656615,0.015936445439026732
France,Land Rover,6804,2656615,0.0025611539496690336
France,Lexus,6095,2656615,0.002294272975195879
France,Liebherr,131,2656615,4.931087116499756e-05
France,MAN,6423,2656615,0.0024177383625403003
France,MINI,27378,2656615,0.010305595654620636
France,Maserati,607,2656615,0.00022848625035995054
France,Mazda,11129,2656615,0.0041891655358416635
France,Mercedes-Benz,95100,2656615,0.0357974339526051
France,Mitsubishi,6512,2656615,0.00245123964142339
France,Mitsubishi Fuso,608,2656615,0.00022886266922380547
France,Nissan,68936,2656615,0.025948810798704366
France,Opel,77411,2656615,0.02913896066987501
France,Other,1743,2656615,0.000656098079699166
France,Otokar,163,2656615,6.135627480835575e-05
France,Peugeot,467816,2656615,0.1760947672131641
France,Porsche,4565,2656615,0.0017183521134978158
France,Renault,546865,2656615,0.20585030198203352
France,SEAT,31215,2656615,0.011749914835232052
France,Scania,5992,2656615,0.00225550183221882
France,Setra,243,2656615,9.14697839167512e-05
France,Skoda,31422,2656615,0.011827833540050027
France,Ssangyong,301,2656615,0.0001133020780203379
France,Subaru,720,2656615,0.00027102158197555914
France,Suzuki,27242,2656615,0.010254402689136364
France,Temsa,258,2656615,9.711606687457536e-05
France,Tesla,1252,2656615,0.0004712764175463889
France,Toyota,104353,2656615,0.03928043769985489
France,VW,161351,2656615,0.060735560101858946
France,Van Hool,113,2656615,4.253533161560858e-05
France,Volvo Cars,18293,2656615,0.006885830276498477
France,smart,7446,2656615,0.0028028148602639072
Germany,Alfa Romeo,5380,3761207,0.0014303918928152586
Germany,Alpine,214,3761207,5.689662919376679e-05
Germany,Aston Martin,307,3761207,8.162273440414207e-05
Germany,Audi,253344,3761207,0.06735710105825071
Germany,AvtoVAZ,143,3761207,3.8019710162189955e-05
Germany,BMW,264153,3761207,0.07023091257673401
Germany,Bentley,803,3761207,0.0002134952955261436
Germany,Cadillac,589,3761207,0.00015659866633237682
Germany,Chevrolet,1090,3761207,0.0002898005879495598
Germany,Citroen,66299,3761207,0.017627054294007218
Germany,DAF,1723,3761207,0.00045809762663953353
Germany,DS,3732,3761207,0.000992234673603447
Germany,Dacia,74473,3761207,0.01980029283152988
Germany,Daimler,78344,3761207,0.02082948372689937
Germany,Evobus,2760,3761207,0.0007338069933401698
Germany,FCA,18484,3761207,0.004914379878586847
Germany,Ferrari,688,3761207,0.00018292000413696986
Germany,Fiat,81458,3761207,0.021657409443298387
Germany,Ford,302114,3761207,0.08032368332825074
Germany,Honda,18627,3761207,0.004952399588749037
Germany,Hyundai,115712,3761207,0.03076459232368758
Germany,Infiniti,756,3761207,0.0002009993068714378
Germany,Isuzu,918,3761207,0.00024407058691531733
Germany,Iveco,12405,3761207,0.0032981433885452198
Germany,Iveco-Magirus,748,3761207,0.00019887233007914748
Germany,Jaguar,9500,3761207,0.002525784940844787
Germany,Jeep,17120,3761207,0.004551730335501343
Germany,Kamag,125,3761207,3.323401237953667e-05
Germany,Kia,65803,3761207,0.017495181732885216
Germany,LADA,2298,3761207,0.0006109740835854022
Germany,Lamborghini,467,3761207,0.00012416227024994903
Germany,Land Rover,18168,3761207,0.004830364295291378
Germany,Lexus,2766,3761207,0.0007354022259343875
Germany,Lotus,182,3761207,4.83887220246054e-05
Germany,MAN,15111,3761207,0.00401759328853743
Germany,MINI,50494,3761207,0.0134249457687386
Germany,Maserati,1528,3761207,0.0004062525673274563
Germany,Mazda,67426,3761207,0.01792669214962112
Germany,Mercedes-Benz,319141,3761207,0.08485068755854171
Germany,Mitsubishi,53790,3761207,0.014301260207162223
Germany,Nissan,56502,3761207,0.015022305339748649
Germany,Opel,240990,3761207,0.06407251714675635
Germany,Other,20091,3761207,0.005341636341738171
Germany,PSA Automobiles,427,3761207,0.00011352738628849728
Germany,Peugeot,79486,3761207,0.02113310966399882
Germany,Piaggio,502,3761207,0.00013346779371621928
Germany,Porsche,27768,3761207,0.007382736446039795
Germany,Renault,156123,3761207,0.041508749717843234
Germany,Rolls-Royce,146,3761207,3.8817326459298835e-05
Germany,SEAT,121715,3761207,0.03236062253420245
Germany,Saab/Scania,2127,3761207,0.0005655099546501961
Germany,Skoda,196946,3761207,0.05236244641680184
Germany,Solaris,153,3761207,4.067843115255289e-05
Germany,Ssangyong,2625,3761207,0.0006979142599702701
Germany,Streetscooter,4214,3761207,0.0011203850253389404
Germany,Subaru,7269,3761207,0.0019326242878948167
Germany,Suzuki,37517,3761207,0.00997472353954462
Germany,Tesla,1900,3761207,0.0005051569881689575
Germany,Toyota,87821,3761207,0.023349153609466322
Germany,VDL Bus,166,3761207,4.413476844002471e-05
Germany,VW,701095,3761207,0.1864015992738501
Germany,Volvo Cars,45349,3761207,0.01205703381919687
Germany,smart,41092,3761207,0.010925216293599369
Greece,Alfa Romeo,507,109939,0.004611648277681259
Greece,Audi,2662,109939,0.024213427446129216
Greece,BMW,2864,109939,0.026050809994633387
Greece,Citroen,5695,109939,0.05180145353332302
Greece,Dacia,1414,109939,0.012861677839529193
Greece,Fiat,8100,109939,0.07367722100437515
Greece,Ford,5484,109939,0.049882207405925104
Greece,Honda,686,109939,0.006239823902345847
Greece,Hyundai,5722,109939,0.052047044270004277
Greece,Isuzu,170,109939,0.0015463120457708365
Greece,Jaguar,122,109939,0.0011097062916708357
Greece,Jeep,1159,109939,0.010542209770872939
Greece,Kia,2830,109939,0.02574154758547922
Greece,Land Rover,183,109939,0.0016645594375062534
Greece,MINI,1614,109939,0.01468086848161253
Greece,Mercedes-Benz,4143,109939,0.03768453415075633
Greece,Mitsubishi,506,109939,0.004602552324470843
Greece,Nissan,8519,109939,0.07748842539953975
Greece,Opel,7112,109939,0.06469041923248346
Greece,Peugeot,9084,109939,0.08262763896342518
Greece,Renault,4413,109939,0.040140441517568834
Greece,SEAT,2670,109939,0.02428619507181255
Greece,Skoda,3604,109939,0.032781815370341735
Greece,Suzuki,5905,109939,0.053711603707510526
Greece,Toyota,12866,109939,0.11702853400522108
Greece,VW,9474,109939,0.08617506071548768
Greece,Volvo Cars,1695,109939,0.015417640691656282
Greece,smart,736,109939,0.006694621562866681
Hungary,Alfa Romeo,367,136423,0.0026901622160486133
Hungary,Audi,3193,136423,0.023405144293850745
Hungary,BMW,3106,136423,0.022767421915659385
Hungary,Chrysler/Jeep,427,136423,0.0031299707527323107
Hungary,Citroen,2811,136423,0.020605029943631205
Hungary,Dacia,3493,136423,0.02560418697726923
Hungary,Fiat,6150,136423,0.045080375010078944
Hungary,Ford,18387,136423,0.13477932606671897
Hungary,Honda,3876,136423,0.02841163146976683
Hungary,Hyundai,3751,136423,0.027495363685009128
Hungary,Jaguar,132,136423,0.0009675787807041335
Hungary,Kia,3693,136423,0.02707021543288155
Hungary,Land Rover,202,136423,0.0014806887401684467
Hungary,MINI,202,136423,0.0014806887401684467
Hungary,Mazda,2809,136423,0.020590369659075083
Hungary,Mercedes-Benz,2332,136423,0.01709389179243969
Hungary,Mitsubishi,1801,136423,0.013201586242788972
Hungary,Nissan,5159,136423,0.03781620401251988
Hungary,Opel,12890,136423,0.09448553396421425
Hungary,Other,841,136423,0.00616464965584982
Hungary,Peugeot,5026,136423,0.036841295089537686
Hungary,Renault,9041,136423,0.06627181633595508
Hungary,SEAT,2110,136423,0.015466600206710012
Hungary,Skoda,12813,136423,0.0939211130088035
Hungary,Subaru,527,136423,0.0038629849805384723
Hungary,Suzuki,6978,136423,0.051149732816313964
Hungary,Toyota,10047,136423,0.07364593946768506
Hungary,VW,11139,136423,0.08165045483532836
Hungary,Volvo Cars,3120,136423,0.022870043907552245
India,Ashok Leyland,183889,4398461,0.04180757769592591
India,Datsun,34375,4398461,0.007815233555554999
India,Eicher Motors,62347,4398461,0.014174730661474547
India,Eicher Motors/VE CVs Eicher,1315,4398461,0.00029896820728886764
India,Fiat,743,4398461,0.00016892272092443244
India,Force Motors,24142,4398461,0.005488737992675166
India,Ford,97804,4398461,0.02223595935032731
India,Honda,174859,4398461,0.0397545868884594
India,Hyundai,550002,4398461,0.12504419159337776
India,Isuzu,18483,4398461,0.004202151616213035
India,Jeep,18286,4398461,0.004157363223181927
India,Mahindra & Mahindra,497219,4398461,0.1130438578402764
India,Mitsubishi,297,4398461,6.75236179199952e-05
India,Nissan,7211,4398461,0.0016394370667376613
India,Piaggio,1822,4398461,0.0004142357974755261
India,Renault,82368,4398461,0.01872655003647867
India,Skoda,16692,4398461,0.0037949637384530636
India,Ssangyong,324,4398461,7.366212863999476e-05
India,Suzuki,1751919,4398461,0.398302724521145
India,Tata,685846,4398461,0.1559286304914378
India,Toyota,151480,4398461,0.03443931866168644
India,VW,37038,4398461,0.008420672594346068
Indonesia,BMW,2360,1051125,0.0022452134617671543
Indonesia,Chevrolet,2509,1051125,0.0023869663455821145
Indonesia,Daihatsu,202738,1051125,0.19287715542870734
Indonesia,Datsun,10433,1051125,0.009925555951956237
Indonesia,Dongfeng Motor,1222,1051125,0.0011625639196099417
Indonesia,Hino,1592,1051125,0.0015145677250564872
Indonesia,Honda,162170,1051125,0.1542823165655845
Indonesia,Hyundai,1415,1051125,0.0013461767154239505
Indonesia,Isuzu,10691,1051125,0.010171007254132476
Indonesia,Kia,191,1051125,0.00018171007254132477
Indonesia,Lexus,1310,1051125,0.001246283743608039
Indonesia,MINI,520,1051125,0.0004947080508978475
Indonesia,Mazda,5657,1051125,0.005381852776786776
Indonesia,Mercedes-Benz,3859,1051125,0.003671304554643834
Indonesia,Mitsubishi,142861,1051125,0.13591247472945653
Indonesia,Mitsubishi Fuso,7152,1051125,0.006804138423118088
Indonesia,Nissan,6885,1051125,0.00655012486621477
Indonesia,Peugeot,139,1051125,0.00013223926745154
Indonesia,Renault,221,1051125,0.00021025092163158522
Indonesia,Suzuki,118014,1051125,0.1122739921512665
Indonesia,Tata,801,1051125,0.0007620406707099536
Indonesia,Toyota,350872,1051125,0.3338061600665953
Indonesia,VW,511,1051125,0.0004861457961707694
Indonesia,Wuling,17002,1051125,0.016175050541086932
Ireland,Audi,4924,152706,0.032244967453800115
Ireland,BMW,4289,152706,0.02808665016436813
Ireland,Citroen,2581,152706,0.016901758935470773
Ireland,DAF,450,152706,0.002946839024006915
Ireland,Dacia,3719,152706,0.02435398740062604
Ireland,Fiat,1212,152706,0.007936819771325291
Ireland,Ford,17408,152706,0.1139968305109164
Ireland,Honda,1333,152706,0.008729192042224929
Ireland,Hyundai,11804,152706,0.07729886186528362
Ireland,Isuzu,271,152706,0.001774651945568609
Ireland,Iveco,202,152706,0.001322803295220882
Ireland,Jaguar,616,152706,0.004033895197307244
Ireland,Kia,7454,152706,0.04881275129988344
Ireland,LDV,235,152706,0.0015389048236480558
Ireland,Land Rover,1167,152706,0.0076421358689246
Ireland,Lexus,484,152706,0.003169489083598549
Ireland,MAN,206,152706,0.0013489974198787212
Ireland,MINI,555,152706,0.0036344347962751953
Ireland,Mazda,2227,152706,0.014583578903252
Ireland,Mercedes-Benz,5435,152706,0.035591266878839074
Ireland,Mitsubishi,1279,152706,0.0083755713593441
Ireland,Mitsubishi Fuso,144,152706,0.0009429884876822128
Ireland,Nissan,10858,152706,0.07110395138370464
Ireland,Opel,5792,152706,0.03792909250455123
Ireland,Peugeot,7288,152706,0.04772569512658311
Ireland,Renault,10821,152706,0.07086165573061962
Ireland,SEAT,3700,152706,0.024229565308501302
Ireland,Scania,559,152706,0.0036606289209330347
Ireland,Skoda,9126,152706,0.05976189540686024
Ireland,Ssangyong,113,152706,0.0007399840215839587
Ireland,Subaru,205,152706,0.0013424488887142615
Ireland,Suzuki,1286,152706,0.008421411077495318
Ireland,Tesla,120,152706,0.0007858237397351774
Ireland,Toyota,14444,152706,0.09458698413945751
Ireland,VW,18669,152706,0.12225452830930023
Ireland,Volvo Cars,1730,152706,0.011328958914515474
Israel,Alfa Romeo,648,266704,0.002429659847621333
Israel,Audi,4031,266704,0.015114134021237027
Israel,BMW,3385,266704,0.012691973123762672
Israel,Cadillac,463,266704,0.0017360069590257364
Israel,Chevrolet,6297,266704,0.023610444537764712
Israel,Chevrolet/GMC,675,266704,0.002530895674605555
Israel,Citroen,6662,266704,0.02497900293958846
Israel,DS,139,266704,0.0005211770352150698
Israel,Dacia,4224,266704,0.01583778271042054
Israel,Fiat,2899,266704,0.010869728238046673
Israel,Ford,1668,266704,0.006254124422580839
Israel,Honda,6237,266704,0.02338547603335533
Israel,Hyundai,38459,266704,0.14420106185134082
Israel,Infiniti,531,266704,0.0019909712640230367
Israel,Isuzu,1396,266704,0.005234267202591637
Israel,Jaguar,217,266704,0.0008136360909472674
Israel,Jeep,1012,266704,0.003794468774371588
Israel,Kia,35514,266704,0.13315885775991362
Israel,Land Rover,304,266704,0.0011398404223408724
Israel,Lexus,1520,266704,0.0056992021117043615
Israel,MG,500,266704,0.0018747375367448558
Israel,MINI,577,266704,0.0021634471174035636
Israel,Mazda,13257,266704,0.0497067910492531
Israel,Mercedes-Benz,3688,266704,0.013828064071030056
Israel,Mitsubishi,12988,266704,0.04869818225448437
Israel,Nissan,15499,266704,0.058113114164017037
Israel,Opel,3050,266704,0.01143589897414362
Israel,Peugeot,6610,266704,0.02478403023576699
Israel,Porsche,283,266704,0.0010611014457975884
Israel,Renault,11350,266704,0.04255654208410822
Israel,SEAT,9058,266704,0.033962745215669804
Israel,Skoda,19893,266704,0.07458830763693083
Israel,Ssangyong,388,266704,0.001454796328514008
Israel,Subaru,5759,266704,0.021593226948227247
Israel,Suzuki,13306,266704,0.0498905153278541
Israel,Toyota,26673,266704,0.10000974863519108
Israel,VW,5936,266704,0.022256884036234926
Israel,Volvo Cars,1608,266704,0.006029155918171456
Italy,Alfa Romeo,43230,2082523,0.020758474216131105
Italy,Audi,63505,2082523,0.030494261047777145
Italy,BMW,58039,2082523,0.027869560144113653
Italy,Citroen,97656,2082523,0.046893119547779305
Italy,DS,2675,2082523,0.0012844996189717952
Italy,Dacia,66339,2082523,0.031855110363727075
Italy,Ferrari,399,2082523,0.00019159452260551264
Italy,Fiat,378983,2082523,0.18198262396141604
Italy,Ford,150241,2082523,0.07214374102951084
Italy,Honda,8856,2082523,0.004252534065650175
Italy,Hyundai,53455,2082523,0.02566838397463077
Italy,Infiniti,600,2082523,0.00028811206406844004
Italy,Isuzu,680,2082523,0.00032652700594423204
Italy,Iveco,11811,2082523,0.005671485981187243
Italy,Jaguar,9327,2082523,0.004478702035943901
Italy,Jeep,84582,2082523,0.040615157671728
Italy,Kia,48645,2082523,0.02335868559434878
Italy,Lamborghini,212,2082523,0.00010179959597084882
Italy,Lancia,48559,2082523,0.0233173895318323
Italy,Land Rover,18837,2082523,0.009045278251428675
Italy,Lexus,3970,2082523,0.0019063414905861784
Italy,MINI,20535,2082523,0.00986063539274236
Italy,Maserati,2778,2082523,0.0013339588566368774
Italy,Mazda,10866,2082523,0.005217709480279449
Italy,Mercedes-Benz,68413,2082523,0.03285101773185698
Italy,Mitsubishi,7140,2082523,0.0034285335624144367
Italy,Nissan,61121,2082523,0.02934949577987854
Italy,Opel,101243,2082523,0.04861554950413513
Italy,Peugeot,122221,2082523,0.058688907637514685
Italy,Porsche,5291,2082523,0.002540668218310194
Italy,Renault,142081,2082523,0.06822541695818006
Italy,SEAT,19953,2082523,0.009581166690595975
Italy,Skoda,25835,2082523,0.012405625292013582
Italy,Ssangyong,2490,2082523,0.0011956650658840262
Italy,Subaru,3438,2082523,0.0016508821271121615
Italy,Suzuki,32931,2082523,0.015813030636396334
Italy,Tesla,465,2082523,0.00022328684965304104
Italy,Toyota,89775,2082523,0.04310876758624035
Italy,VW,171383,2082523,0.08229584979373578
Italy,Volvo Cars,19342,2082523,0.009287772572019612
Italy,smart,24621,2082523,0.011822678549048438
Japan,Abarth,2890,5256140,0.0005498331475189017
Japan,Alfa Romeo,2510,5256140,0.0004775367474991153
Japan,Aston Martin,318,5256140,6.0500671595505445e-05
Japan,Audi,26473,5256140,0.005036585783483697
Japan,BMW,51235,5256140,0.009747647513194093
Japan,Bentley,437,5256140,8.314086002275434e-05
Japan,Cadillac,633,5256140,0.00012043058213822311
Japan,Chevrolet,878,5256140,0.00016704273478255907
Japan,Citroen,3564,5256140,0.0006780641307118912
Japan,DS,749,5256140,0.0001425000095126842
Japan,Daihatsu,646781,5256140,0.12305246816104594
Japan,Dodge,399,5256140,7.59112200207757e-05
Japan,Ferrari,767,5256140,0.00014592457582941095
Japan,Fiat,6014,5256140,0.0011441856571552508
Japan,Ford,484,5256140,9.208278318309634e-05
Japan,Hino,68723,5256140,0.013074803943578368
Japan,Honda,747226,5256140,0.14216249947680237
Japan,Isuzu,75125,5256140,0.014292808030227505
Japan,Jaguar,3260,5256140,0.0006202270106960621
Japan,Jeep,11438,5256140,0.00217612164059557
Japan,Lamborghini,543,5256140,0.00010330775055458949
Japan,Land Rover,3972,5256140,0.0007556876338910303
Japan,Lexus,55096,5256140,0.010482216988131975
Japan,Lotus,224,5256140,4.261682527482145e-05
Japan,MINI,25985,5256140,0.004943741985563551
Japan,Maserati,1453,5256140,0.0002764386032335516
Japan,Mazda,220743,5256140,0.04199716902517817
Japan,McLaren,222,5256140,4.223631790629626e-05
Japan,Mercedes-Benz,67560,5256140,0.012853538908780968
Japan,Mitsubishi,104591,5256140,0.01989882309070915
Japan,Mitsubishi Fuso,40820,5256140,0.007766155391599158
Japan,Nissan,616033,5256140,0.11720254787733965
Japan,Other,703,5256140,0.0001337483400366048
Japan,Peugeot,9881,5256140,0.0018798966541987085
Japan,Porsche,7166,5256140,0.001363357901425761
Japan,Renault,7253,5256140,0.001379909971956607
Japan,Rolls-Royce,230,5256140,4.375834738039702e-05
Japan,Scania,249,5256140,4.737316738138634e-05
Japan,Subaru,148453,5256140,0.028243730189835125
Japan,Suzuki,714594,5256140,0.13595414125194535
Japan,Toyota,1508647,5256140,0.28702565000171226
Japan,VW,51961,5256140,0.009885771687968737
Japan,Volvo Cars,17392,5256140,0.003308892076695065
